Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
6,"HJ Nast, AE Williams-Jones","The role of water-rock interaction and fluid evolution in forming the porphyry-related Sisson Brook W-Cu-Mo deposit, New Brunswick",1991,"Economic Geology","economicgeology.org","http://economicgeology.org/content/86/2/302.short","http://scholar.google.com/scholar?cites=10823325719847014630&as_sdt=2005&sciodt=0,5&hl=en&num=20",80,"2014-08-04",""
5,"Z Bao, Z Zhao, J Guha, AE Williams-Jones","HFSE, REE, and PGE geochemistry of three sedimentary rock-hosted disseminated gold deposits in southwestern Guizhou Province, China",2004,"GEOCHEMICAL JOURNAL …","geotop.ca","","http://scholar.google.com/scholar?cites=1190674227953636463&as_sdt=2005&sciodt=0,5&hl=en&num=20",81,"2014-08-04","PDF"
5,"…, PJ Wallace, G Williams‐Jones…","The sources of volatile and fluid‐mobile elements in the Sunda arc: A melt inclusion study from Kawah Ijen and Tambora volcanoes, Indonesia",2012,"Geochemistry, …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/2012GC004192/full","http://scholar.google.com/scholar?cites=13181695684145404501&as_sdt=2005&sciodt=0,5&hl=en&num=20",82,"2014-08-04",""
4,"GR Olivo, H Isnard, AE Williams-Jones…","Pb isotope compositions of pyrite from the C quartz-tourmaline vein of the Siscoe gold deposit, Val d'Or, Quebec: constraints on the origin and age of the gold …",2007,"Economic …","economicgeology.org","http://economicgeology.org/content/102/1/137.short","http://scholar.google.com/scholar?cites=10806061080603305413&as_sdt=2005&sciodt=0,5&hl=en&num=20",83,"2014-08-04",""
6,"DY Zezin, AA Migdisov, AE Williams-Jones","< i> PVTx</i> properties of H< sub> 2</sub> O–H< sub> 2</sub> S fluid mixtures at elevated temperature and pressure based on new experimental data",2011,"Geochimica et Cosmochimica …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703711003929","http://scholar.google.com/scholar?cites=2522466105103364434&as_sdt=2005&sciodt=0,5&hl=en&num=20",84,"2014-08-04",""
4,"…, PG Spry, A Williams-Jones","Greenockite and zincian greenockite in epithermal polymetallic Ag–Au–Te mineralization, Tinos Island, Hellas: description and conditions of formation",2005,"Neues Jahrbuch für …","ingentaconnect.com","http://www.ingentaconnect.com/content/schweiz/njma/2005/00000182/00000001/art00001","http://scholar.google.com/scholar?cites=13148434254409294656&as_sdt=2005&sciodt=0,5&hl=en&num=20",85,"2014-08-04",""
17,"ZX Yang, E Anthony, G Williams-Jones Pu","A fluid inclusion study of Maoniuping REE deposit, Sichuan",2001,"China J Mineral Petrol (in Chinese with …","","","http://scholar.google.com/scholar?cites=9722215000328119243&as_sdt=2005&sciodt=0,5&hl=en&num=20",86,"2014-08-04","CITATION"
3,"S Cattalani, AE Williams-Jones","COHN fluid evolution at Saint-Robert, Quebec; implications for W-Bi-Ag mineral deposition",1991,"The Canadian …","canmin.geoscienceworld.org","","http://scholar.google.com/scholar?cites=11125662466066212419&as_sdt=2005&sciodt=0,5&hl=en&num=20",87,"2014-08-04","CITATION"
3,"O Nadeau, J Stix, AE Williams-Jones","The behavior of Cu, Zn and Pb during magmatic–hydrothermal activity at Merapi volcano, Indonesia",2013,"Chemical Geology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0009254113000466","http://scholar.google.com/scholar?cites=8280191798831449105&as_sdt=2005&sciodt=0,5&hl=en&num=20",88,"2014-08-04",""
4,"…, KS Seymour, AE Williams-Jones","Controls on tellurium in base, precious, and telluride minerals in the Panormos Bay Ag-Au-Te deposits, Tinos Island, Cyclades, Greece",2010,"Economic …","economicgeology.org","http://economicgeology.org/content/105/6/1097.short","http://scholar.google.com/scholar?cites=5409503446287378366&as_sdt=2005&sciodt=0,5&hl=en&num=20",89,"2014-08-04",""
3,"AE Williams-Jones, MJ Sawiuk","The Karpinka Lake uranium prospect, Saskatchewan; a possible metamorphosed middle Precambrian sandstone-type uranium deposit",1985,"Economic Geology","economicgeology.org","http://economicgeology.org/content/80/7/1927.short","http://scholar.google.com/scholar?cites=12634116940924291929&as_sdt=2005&sciodt=0,5&hl=en&num=20",90,"2014-08-04",""
3,"AE Williams-Jones, IM Samson","A sulfur isotope study of the granite-related, Madeleine copper deposit, Gaspe, Quebec; an example of a sedimentary sulfur source",1989,"Economic Geology","economicgeology.org","http://economicgeology.org/content/84/6/1507.short","http://scholar.google.com/scholar?cites=11091892776002407312&as_sdt=2005&sciodt=0,5&hl=en&num=20",91,"2014-08-04",""
4,"NC Hurtig, AE Williams-Jones","An experimental study of the transport of gold through hydration of AuCl in aqueous vapour and vapour-like fluids",2014,"Geochimica et Cosmochimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703713006686","http://scholar.google.com/scholar?cites=502085944567680074&as_sdt=2005&sciodt=0,5&hl=en&num=20",92,"2014-08-04",""
3,"O Grondin, AE Williams-Jones","The Onaman prospect, Ontario: an unusual occurrence of Cu-bearing Au mineralization in a shear zone",2004,"Economic Geology","economicgeology.org","http://economicgeology.org/content/99/1/0141.short","http://scholar.google.com/scholar?cites=17414833731417071505&as_sdt=2005&sciodt=0,5&hl=en&num=20",93,"2014-08-04",""
3,"D Duba, AE Williams-Jones","Studies of burial metamorphism in the post-Taconic stage of the Appalachian orogen, southwestern Gaspé",1983,"Canadian Journal of Earth …","NRC Research Press","http://www.nrcresearchpress.com/doi/abs/10.1139/e83-102","http://scholar.google.com/scholar?cites=10307388285259323964&as_sdt=2005&sciodt=0,5&hl=en&num=20",94,"2014-08-04",""
3,"AP Gysi, AE Williams-Jones","Hydrothermal mobilization of pegmatite-hosted REE and Zr at Strange Lake, Canada: A reaction path model",2013,"Geochimica et Cosmochimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703713004833","http://scholar.google.com/scholar?cites=6606519124927353830&as_sdt=2005&sciodt=0,5&hl=en&num=20",95,"2014-08-04",""
2,"O Nadeau, AE Williams-Jones, J Stix","Magmatic–hydrothermal evolution and devolatilization beneath Merapi volcano, Indonesia",2013,"Journal of Volcanology and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0377027313001170","http://scholar.google.com/scholar?cites=1331917944767544996&as_sdt=2005&sciodt=0,5&hl=en&num=20",96,"2014-08-04",""
2,"AE WILLIAMS-JONES, AA MIGDISOV…","Vapor transport of ore metals in hydrothermal systems",2003,"2003 Seattle Annual …","gsa.confex.com","http://scholar.google.comhttps://gsa.confex.com/gsa/2003AM/finalprogram/abstract_63878.htm","http://scholar.google.com/scholar?cites=7717444613325566670&as_sdt=2005&sciodt=0,5&hl=en&num=20",97,"2014-08-04",""
1,"S Salvi, AE Williams-Jones","Reply to Comment by TC Birkett and RR Miller on “The role of hydrothermal processes in the granite-hosted Zr, Y, REE deposit at Strange Lake, Quebec/ …",1991,"Geochimica et Cosmochimica Acta","Pergamon","","http://scholar.google.com/scholar?cites=4110716820012615762&as_sdt=2005&sciodt=0,5&hl=en&num=20",98,"2014-08-04","CITATION"
1,"…, AA Migdisov, T Wagner, AE Williams-Jones…","An experimental study of the aqueous solubility and speciation of Y (III) fluoride at temperatures up to 250 C",2013,"… et Cosmochimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703713004195","http://scholar.google.com/scholar?cites=1960763991783828239&as_sdt=2005&sciodt=0,5&hl=en&num=20",99,"2014-08-04",""
1,"VJ van Hinsberg, AA Migdisov, AE Williams-Jones","Reading the mineral record of fluid composition from element partitioning",2010,"Geology","geology.gsapubs.org","http://geology.gsapubs.org/content/38/9/847.short","http://scholar.google.com/scholar?cites=15757613715439993186&as_sdt=2005&sciodt=0,5&hl=en&num=20",100,"2014-08-04",""
1,"AE Williams-Jones","A field and theoretical study of the thermal metamorphism of Trenton limestone in the aureole of Mount Royal, Quebec",1973,"","Thesis (Ph. D.)--Queen's University","","http://scholar.google.com/scholar?cites=329351096687796837&as_sdt=2005&sciodt=0,5&hl=en&num=20",101,"2014-08-04","CITATION"
0,"O Nadeau, AE Williams-Jones, J Stix","The Nature of Ore-forming (Cu, Mo, Pb, Zn) Magmatic-Hydrothermal Systems: Insights from the Compositions of Volcanic Gases and Fluid Inclusions",2011,"The Behaviour of Base Metals in …","geotop.ca","","http://scholar.google.com/scholar?q=related:CvPWA8-Qc8QJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",102,"2014-08-04","PDF"
0,"AE Williams-Jones, DR Ferreira","Fluid inclusion studies and the origin of cupriferous calc-silicate hornfelses at Patapedia, Gaspesie, Quebec1",1935,"Paper","The Survey","","http://scholar.google.com/scholar?q=related:Bu_YEZUe__MJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",103,"2014-08-04","CITATION"
0,"NC Hurtig, AE Williams-Jones","An experimental study of the solubility of MoO< sub> 3</sub> in aqueous vapour and low to intermediate density supercritical fluids",2014,"Geochimica et Cosmochimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703714002221","http://scholar.google.com/scholar?q=related:6jfsFedQsrwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",104,"2014-08-04",""
0,"…, J King, AG Marin, JR Clark, AE Williams-Jones","A new pyrite thermometer based on inter-sector element partitioning",0,"divex.ca","","","http://scholar.google.com/scholar?q=related:9aWtF-6V0BIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",105,"2014-08-04","PDF"
0,"L Petrella, AE Williams-Jones, J Goutier…","The Nature and Origin of the Rare Earth Element Mineralization in the Misery Syenitic Intrusion, Northern Quebec, Canada",2014,"Economic …","economicgeology.org","http://economicgeology.org/content/109/6/1643.short","",106,"2014-08-04",""
0,"…, E Drivet, X Marquez, S Whittaker, A Williams-Jones","Isotope and Fluid Inclusion Trends in Three Regional Devonian Dolomite Conduit Systems, Western Canada Sedimentary Basin: Presqu'ile Barrier, Rimbey- …",1995,"","archives.datapages.com","http://archives.datapages.com/data/cspg_sp/data/CSPG-SP-017/017001/pdfs/207.pdf","",107,"2014-08-04",""
0,"S Fuchs, G Kloess, A Williams-Jones","Petroleum as a potential agent for gold transport and deposition in the Black Reef Formation, South Africa",0,"","","","http://scholar.google.com/scholar?q=related:EMqAKB-pu50J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",108,"2014-08-04","CITATION"
0,"…, AE Williams-Jones","Lattice-strain modeling of fluid compositions in subduction zones and the mid-ocean ridges",2010,"GEOCHIMICA …","PERGAMON-ELSEVIER SCIENCE …","","",109,"2014-08-04","CITATION"
0,"S Cattalani, AE Williams-Jones","Geological and fluid inclusion studies at the Saint-Robert Ag, W, Bi deposit, Eastern Townships, Quebec1",1935,"Paper","Supply and Services Canada","","",110,"2014-08-04","CITATION"
0,"…, AE Williams-Jones…","Significance of microstructure for the recognition of biologically mediated mineralization",1997,"Optical Science …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=928664","http://scholar.google.com/scholar?q=related:XwijTEsECZMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",111,"2014-08-04",""
0,"KM Helt, AE Williams-Jones, JR Clark…","Constraints on the Genesis of the Archean Oxidized, Intrusion-Related Canadian Malartic Gold Deposit, Quebec, Canada",2014,"Economic …","economicgeology.org","http://economicgeology.org/content/109/3/713.short","http://scholar.google.com/scholar?q=related:ho1VTcnGEmsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",112,"2014-08-04",""
0,"AE Williams-Jones","The geology of an area to the west of Glendale, Natal",1969,"","University of Natal, Durban","","",113,"2014-08-04","CITATION"
0,"O Vasyukova, AE Williams-Jones","Fluoride–silicate melt immiscibility and its role in REE ore formation: Evidence from the Strange Lake rare metal deposit, Québec-Labrador, Canada",2014,"Geochimica et Cosmochimica Acta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016703714002890","http://scholar.google.com/scholar?q=related:YLXCZsrymBwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",114,"2014-08-04",""
0,"S Salvi, AE Williams-Jones","Gmchirnica el Cmmochimka Ada Vol. 54, pp. 2403-2418 O0I6-7037/9O/S3. 0O+. 00 Copynghi 1990 Pergamon Press pic. Printed in USA",1990,"Geochimica et cosmochimica acta","Pergamon Press.","","http://scholar.google.com/scholar?q=related:SVJndIqPrYsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",115,"2014-08-04","CITATION"
0,"WE Halter, AE Williams-Jones…","Greisenization and tin mineralization at East Kemptville",1995,"Mineral Deposits: From …","Taylor & Francis","","http://scholar.google.com/scholar?q=related:YlTxiwB4iv8J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",116,"2014-08-04","CITATION"
0,"…, M WATANAbE, AE WILLIAMS-JONES…","List of Reviewers of Manuscripts",2007,"Resource …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1751-3928.2007.00048.x/abstract","",117,"2014-08-04",""
0,"…, J Duggan, AE Williams-Jones…","INTERESTING PAPERS IN OTHER JOURNALS",2000,"APPLIED …","economicgeology.org","","http://scholar.google.com/scholar?cluster=6635367717793854459&hl=en&num=20&as_sdt=0,5",118,"2014-08-04","CITATION"
0,"…, MF Roden, AE Williams-Jones…","INTERESTING PAPERS IN OTHER JOURNALS",2002,"AMERICAN …","economicgeology.org","http://economicgeology.org/content/98/2/467.short","http://scholar.google.com/scholar?cluster=4727694870278527872&hl=en&num=20&as_sdt=0,5",119,"2014-08-04",""
0,"Z YANG, AE Williams-Jones, G PU","GELOGICAL FEATURES OF MAONIUPING REE DEPOSIT, SICHUAN, CHINA",2000,"Journal of Mineralogy and …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-KWYS200002006.htm","",120,"2014-08-04",""
