Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
72,"Y Liu, L Teverovskiy, O Carmichael, R Kikinis…","Discriminative MR image feature analysis for automatic schizophrenia and Alzheimer's disease classification",2004,"","Springer","","http://scholar.google.com/scholar?cites=1046627541900096508&as_sdt=2005&sciodt=0,5&hl=en&num=20",139,"2014-08-04","BOOK"
69,"N Hata, T Dohi, S Warfield, W Wells III, R Kikinis…","Multimodality deformable registration of pre-and intraoperative images for MRI-guided brain surgery",1998,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056296","http://scholar.google.com/scholar?cites=11555268539071795012&as_sdt=2005&sciodt=0,5&hl=en&num=20",140,"2014-08-04",""
72,"…, D Markant, M Niznikiewicz, CF Westin, R Kikinis…","Age-related deficits in fronto-temporal connections in schizophrenia: a diffusion tensor imaging study",2008,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996408001862","http://scholar.google.com/scholar?cites=16657696138270574158&as_sdt=2005&sciodt=0,5&hl=en&num=20",141,"2014-08-04",""
68,"…, N Hata, FA Jolesz, R Kikinis","Surgical assist robot for the active navigation in the intraoperative MRI: Hardware design issues",2000,"Intelligent Robots and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=894690","http://scholar.google.com/scholar?cites=15809781888695611926&as_sdt=2005&sciodt=0,5&hl=en&num=20",142,"2014-08-04",""
69,"T Kapur, W Eric, L Grimson, R Kikinis…","Enhanced spatial priors for segmentation of magnetic resonance imagery",1998,"Medical Image Computing …","Springer","http://link.springer.com/chapter/10.1007/BFb0056231","http://scholar.google.com/scholar?cites=6811334147085623672&as_sdt=2005&sciodt=0,5&hl=en&num=20",143,"2014-08-04",""
69,"PL Gleason, R Kikinis, D Altobelli, W Wells…","Video registration virtual reality for nonlinkage stereotactic surgery",1994,"Stereotactic and …","karger.com","http://www.karger.com/Article/Abstract/100305","http://scholar.google.com/scholar?cites=12756972356103951726&as_sdt=2005&sciodt=0,5&hl=en&num=20",144,"2014-08-04",""
67,"KM Pohl, S Bouix, R Kikinis…","Anatomical guided segmentation with non-stationary tissue class distributions in an expectation-maximization framework",2004,"… Imaging: Nano to Macro …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1398479","http://scholar.google.com/scholar?cites=9504840627703554105&as_sdt=2005&sciodt=0,5&hl=en&num=20",145,"2014-08-04",""
68,"…, A Robatino, J Dengler, F Jolesz, R Kikinis","Nonlinear registration and template driven segmentation",1999,"Brain Warping","spl.harvard.edu","","http://scholar.google.com/scholar?cites=7055627890794120196&as_sdt=2005&sciodt=0,5&hl=en&num=20",146,"2014-08-04","PDF"
68,"…, A Golby, PM Black, FA Jolesz, R Kikinis","Capturing intraoperative deformations: research experience at Brigham and Women's Hospital",2005,"Medical image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841504000714","http://scholar.google.com/scholar?cites=13901923050889488516&as_sdt=2005&sciodt=0,5&hl=en&num=20",147,"2014-08-04",""
67,"…, S Manandhar, GG Brown, MG Vangel, R Kikinis…","Reproducibility of Functional MR Imaging: Preliminary Results of Prospective Multi-institutional Study Performed by Biomedical Informatics Research Network 1",2005,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiol.2373041630","http://scholar.google.com/scholar?cites=7585911146715895138&as_sdt=2005&sciodt=0,5&hl=en&num=20",148,"2014-08-04",""
66,"…, PR Morrison, AR Kanan, R Kikinis…","Design and implementation of an interventional MR imaging suite.",1997,"… American journal of …","Am Roentgen Ray Soc","http://www.ajronline.org/doi/pdf/10.2214/ajr.168.6.9168709","http://scholar.google.com/scholar?cites=9757845669006497612&as_sdt=2005&sciodt=0,5&hl=en&num=20",149,"2014-08-04",""
67,"A Wittek, R Kikinis, SK Warfield, K Miller","Brain shift computation using a fully nonlinear biomechanical model",2005,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11566489_72","http://scholar.google.com/scholar?cites=2858890601271584178&as_sdt=2005&sciodt=0,5&hl=en&num=20",150,"2014-08-04",""
65,"…, SJ Khoury, EJ Orav, MJ Hohol, R Kikinis…","Serial magnetic resonance imaging in multiple sclerosis: correlation with attacks, disability, and disease stage",2000,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0165572899002738","http://scholar.google.com/scholar?cites=15175927965385496171&as_sdt=2005&sciodt=0,5&hl=en&num=20",151,"2014-08-04",""
64,"…, KR Loughlin, MP O'LEARY, CJ Doyle, R Kikinis","Tumor detection by virtual cystoscopy with color mapping of bladder wall thickness",2002,"The Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022534701690852","http://scholar.google.com/scholar?cites=13584250572463970696&as_sdt=2005&sciodt=0,5&hl=en&num=20",152,"2014-08-04",""
64,"…, MK Robinson, M Jakab, R Kikinis…","Anatomic and physiologic predictors of apnea severity in morbidly obese subjects",2003,"… -NEW YORK THEN …","splweb.bwh.harvard.edu","","http://scholar.google.com/scholar?cites=5200511489537923016&as_sdt=2005&sciodt=0,5&hl=en&num=20",153,"2014-08-04","PDF"
64,"…, V Calvo, D Acar, A Chabrerie, R Kikinis…","Disruption of attention to novel events after frontal lobe injury in humans",2000,"Journal of Neurology, …","jnnp.bmj.com","","http://scholar.google.com/scholar?cites=17039798575014984417&as_sdt=2005&sciodt=0,5&hl=en&num=20",154,"2014-08-04","HTML"
63,"J Martin, A Pentland, R Kikinis","Shape analysis of brain structures using physical and experimental modes",1994,"Computer Vision and Pattern …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=323892","http://scholar.google.com/scholar?cites=4125620909670123125&as_sdt=2005&sciodt=0,5&hl=en&num=20",155,"2014-08-04",""
63,"…, T Rohlfing, RW McCarley, R Kikinis…","A hierarchical algorithm for MR brain image parcellation",2007,"Medical Imaging, …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4298155","http://scholar.google.com/scholar?cites=6822148559468302722&as_sdt=2005&sciodt=0,5&hl=en&num=20",156,"2014-08-04",""
63,"…, WEL Grimson, ME Shenton, R Kikinis","Deformation analysis for shape based classification",2001,"Information Processing in …","Springer","http://link.springer.com/chapter/10.1007/3-540-45729-1_54","http://scholar.google.com/scholar?cites=9438301549197643355&as_sdt=2005&sciodt=0,5&hl=en&num=20",157,"2014-08-04",""
62,"…, J Fisher, JJ Levitt, ME Shenton, R Kikinis…","A unifying approach to registration, segmentation, and intensity correction",2005,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11566465_39","http://scholar.google.com/scholar?cites=3319024649236146908&as_sdt=2005&sciodt=0,5&hl=en&num=20",158,"2014-08-04",""
60,"…, WE Lorensen, L Hsu, R Kikinis","Virtual laryngoscopy",1999,"ANNALS OF …","archinte.amjmed.annals.com","","http://scholar.google.com/scholar?cites=10759246947563377665&as_sdt=2005&sciodt=0,5&hl=en&num=20",159,"2014-08-04","PDF"
59,"M Matsumae, R Kikinis, I Mórocz, AV Lorenzo…","Intracranial compartment volumes in patients with enlarged ventricles assessed by magnetic resonance-based image processing",1996,"Journal of …","thejns.org","http://thejns.org/doi/abs/10.3171/jns.1996.84.6.0972","http://scholar.google.com/scholar?cites=16925797938776112947&as_sdt=2005&sciodt=0,5&hl=en&num=20",160,"2014-08-04",""
59,"KH Zou, WM Wells, R Kikinis…","Three validation metrics for automated probabilistic image segmentation of brain tumours",2004,"Statistics in medicine","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/sim.1723/abstract","http://scholar.google.com/scholar?cites=5592523180857788998&as_sdt=2005&sciodt=0,5&hl=en&num=20",161,"2014-08-04",""
58,"…, K Jones, F Jolesz, R Kikinis…","Structural modeling of dynamic changes in memory and brain structure using longitudinal data from the normative aging study",2004,"The Journals …","psychsocgerontology.oxfordjournals. …","http://psychsocgerontology.oxfordjournals.org/content/59/6/P294.short","http://scholar.google.com/scholar?cites=18389546895389837516&as_sdt=2005&sciodt=0,5&hl=en&num=20",162,"2014-08-04",""
58,"…, SK Warfield, RA Cormack, A D'Amico, R Kikinis…","Quantitative MR imaging assessment of prostate gland deformation before and during MR imaging–guided brachytherapy",2002,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633203804609","http://scholar.google.com/scholar?cites=15074154411950835003&as_sdt=2005&sciodt=0,5&hl=en&num=20",163,"2014-08-04",""
58,"SK Warfield, M Kaus, FA Jolesz, R Kikinis","Adaptive template moderated spatially varying statistical classification",1998,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056228","http://scholar.google.com/scholar?cites=12026236410837615851&as_sdt=2005&sciodt=0,5&hl=en&num=20",164,"2014-08-04",""
58,"GJ Ettinger, ME Leventon, WEL Grimson, R Kikinis…","Experimentation with a transcranial magnetic stimulation system for functional brain mapping",1998,"Medical Image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S136184159880008X","http://scholar.google.com/scholar?cites=3440421565142154732&as_sdt=2005&sciodt=0,5&hl=en&num=20",165,"2014-08-04",""
58,"…, T Onitsuka, S Demeo, D Yurgelun-Todd, R Kikinis…","Cavum septi pellucidi in first-episode schizophrenia and first-episode affective psychosis: an MRI study",2004,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996404000064","http://scholar.google.com/scholar?cites=1809183036827005583&as_sdt=2005&sciodt=0,5&hl=en&num=20",166,"2014-08-04",""
56,"…, H Dumanli, FA Jolesz, R Kikinis","Virtual CT cystoscopy: color mapping of bladder wall thickness",2000,"Investigative …","journals.lww.com","http://journals.lww.com/investigativeradiology/Abstract/2000/05000/Virtual_CT_Cystoscopy__Color_Mapping_of_Bladder.8.aspx","http://scholar.google.com/scholar?cites=5543490738124491758&as_sdt=2005&sciodt=0,5&hl=en&num=20",167,"2014-08-04",""
56,"…, DF Salisbury, S Heckers, CC Dickey, R Kikinis…","Prefrontal cortical thickness in first-episode psychosis: a magnetic resonance imaging study",2004,"Biological …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0006322303008552","http://scholar.google.com/scholar?cites=4555244401536849873&as_sdt=2005&sciodt=0,5&hl=en&num=20",168,"2014-08-04",""
54,"…, S Haker, A Tannenbaum, R Kikinis","Conformal geometry and brain flattening",1999,"Medical Image Computing …","Springer","http://link.springer.com/chapter/10.1007/10704282_30","http://scholar.google.com/scholar?cites=15056131056622982850&as_sdt=2005&sciodt=0,5&hl=en&num=20",169,"2014-08-04",""
55,"…, X Gallez, A Nabavi, FA Jolesz, R Kikinis","Real-time biomechanical simulation of volumetric brain deformation for image guided neurosurgery",2000,"… , ACM/IEEE 2000 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1592736","http://scholar.google.com/scholar?cites=8726250471587333635&as_sdt=2005&sciodt=0,5&hl=en&num=20",170,"2014-08-04",""
53,"…, WEL Grimson, ME Shenton, R Kikinis","Small sample size learning for shape analysis of anatomical structures",2000,"Medical Image Computing …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_8","http://scholar.google.com/scholar?cites=15366616547286584377&as_sdt=2005&sciodt=0,5&hl=en&num=20",171,"2014-08-04",""
53,"M Näf, G Székely, R Kikinis, ME Shenton…","3D Voronoi skeletons and their usage for the characterization and recognition of 3D organ shape",1997,"Computer Vision and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S107731429790610X","http://scholar.google.com/scholar?cites=910391910634867038&as_sdt=2005&sciodt=0,5&hl=en&num=20",172,"2014-08-04",""
53,"…, A Guimond, K Kasai, ME Shenton, R Kikinis…","Incorporating non-rigid registration into expectation maximization algorithm to segment MR images",2002,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45786-0_70","http://scholar.google.com/scholar?cites=13902885139395264868&as_sdt=2005&sciodt=0,5&hl=en&num=20",173,"2014-08-04",""
54,"…, CC Dickey, MM Voglmaier, LJ Seidman, R Kikinis…","Shape of caudate nucleus and its cognitive correlates in neuroleptic-naive schizotypal personality disorder",2004,"Biological …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0006322303008710","http://scholar.google.com/scholar?cites=8768182829376061125&as_sdt=2005&sciodt=0,5&hl=en&num=20",174,"2014-08-04",""
52,"WM Wells III, WEL Grimson, R Kikinis…","Adaptive segmentation of MRI data",1995,"Computer Vision, Virtual …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-49197-2_7","http://scholar.google.com/scholar?cites=7627518434551791262&as_sdt=2005&sciodt=0,5&hl=en&num=20",175,"2014-08-04",""
53,"…, CG Wible, R Donnino, R Kikinis…","Superior temporal gyrus volume abnormalities and thought disorder in left-handed schizophrenic men",1999,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=14065216645318771824&as_sdt=2005&sciodt=0,5&hl=en&num=20",176,"2014-08-04","HTML"
53,"…, S Muza, T Lyons, PB Rock, R Kikinis…","Volumetric quantification of brain swelling after hypobaric hypoxia exposure",2001,"Experimental …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0014488600975964","http://scholar.google.com/scholar?cites=7246919174214133683&as_sdt=2005&sciodt=0,5&hl=en&num=20",177,"2014-08-04",""
51,"…, H Ersner, D Yurgelun-Todd, R Kikinis…","Middle and inferior temporal gyrus gray matter volume abnormalities in first-episode schizophrenia: an MRI study",2006,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=16406971460615658586&as_sdt=2005&sciodt=0,5&hl=en&num=20",178,"2014-08-04","HTML"
52,"…, KH Zou, L Ohno-Machado, JG Bhagwat, R Kikinis…","Supratentorial Low-Grade Glioma Resectability: Statistical Predictive Analysis Based on Anatomic MR Features and Tumor Characteristics 1",2006,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiol.2392050661","http://scholar.google.com/scholar?cites=7134661003583296523&as_sdt=2005&sciodt=0,5&hl=en&num=20",179,"2014-08-04",""
51,"…, ME Shenton, DF Salisbury, M Kubicki, R Kikinis…","An MRI study of spatial probability brain map differences between first-episode schizophrenia and normal controls",2004,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811904001533","http://scholar.google.com/scholar?cites=15005944132661415356&as_sdt=2005&sciodt=0,5&hl=en&num=20",180,"2014-08-04",""
50,"…, D Brooks, R Kane, W Wells, R Kikinis…","A navigation system for augmenting laparoscopic ultrasound",2003,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-39903-2_23","http://scholar.google.com/scholar?cites=13281194927726116851&as_sdt=2005&sciodt=0,5&hl=en&num=20",181,"2014-08-04",""
49,"…, A Bhalerao, H Knutsson, R Kikinis","Using local 3D structure for segmentation of bone from computer tomography images",1997,"Computer Vision and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=609418","http://scholar.google.com/scholar?cites=17487456295080503021&as_sdt=2005&sciodt=0,5&hl=en&num=20",182,"2014-08-04",""
50,"…, ME Shenton, IA Fischer, JE Allard, R Kikinis…","Parcellation of the human prefrontal cortex using MRI",1997,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492797000607","http://scholar.google.com/scholar?cites=7837947914488859479&as_sdt=2005&sciodt=0,5&hl=en&num=20",183,"2014-08-04",""
48,"AG Schreyer, H Herfarth, R Kikinis, J Seitz…","3D modeling and virtual endoscopy of the small bowel based on magnetic resonance imaging in patients with inflammatory bowel disease",2002,"Investigative …","journals.lww.com","http://journals.lww.com/investigativeradiology/Abstract/2002/09000/3D_Modeling_and_Virtual_Endoscopy_of_the_Small.8.aspx","http://scholar.google.com/scholar?cites=8206820004504257628&as_sdt=2005&sciodt=0,5&hl=en&num=20",184,"2014-08-04",""
48,"…, E van Sonnenberg, FA Jolesz, R Kikinis","Pre-and intra-operative planning and simulation of percutaneous tumor ablation",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_32","http://scholar.google.com/scholar?cites=3606707801971338466&as_sdt=2005&sciodt=0,5&hl=en&num=20",185,"2014-08-04",""
48,"…, CRG Guttmann, PM Black, FA Jolesz, R Kikinis","Diffusion tensor and functional MRI fusion with anatomical MRI for image-guided neurosurgery",2003,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-39899-8_51","http://scholar.google.com/scholar?cites=5531260416852611146&as_sdt=2005&sciodt=0,5&hl=en&num=20",186,"2014-08-04",""
48,"CF Westin, J Richolt, V Moharir, R Kikinis","Affine adaptive filtering of CT data",2000,"Medical Image Analysis","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841500000116","http://scholar.google.com/scholar?cites=13074524958154884213&as_sdt=2005&sciodt=0,5&hl=en&num=20",187,"2014-08-04",""
48,"M Frumin, P Golland, R Kikinis…","Shape differences in the corpus callosum in first-episode schizophrenia and first-episode psychotic affective disorder",2002,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=11585318348697109492&as_sdt=2005&sciodt=0,5&hl=en&num=20",188,"2014-08-04","HTML"
47,"G Gerig, R Kikinis, W Kuoni…","Semiautomated ROI analysis in dynamic MR studies. Part I: Image analysis tools for automatic correction of organ displacements.",1991,"Journal of computer …","journals.lww.com","http://journals.lww.com/jcat/Abstract/1991/09000/Semiautomated_ROI_Analysis_in_Dynamic_MR_Studies_.1.aspx","http://scholar.google.com/scholar?cites=10562992583687472177&as_sdt=2005&sciodt=0,5&hl=en&num=20",189,"2014-08-04",""
47,"…, JN Robinson, PE Burrows, AG Schreyer, R Kikinis…","Three-dimensional magnetic resonance imaging of fetal brains",2001,"The Lancet","Elsevier","http://www.sciencedirect.com/science/article/pii/S0140673600043750","http://scholar.google.com/scholar?cites=2701745580920066912&as_sdt=2005&sciodt=0,5&hl=en&num=20",190,"2014-08-04",""
46,"…, L Wolfson, M Shenton, H Handels, R Kikinis","A novel nonrigid registration algorithm and applications",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_110","http://scholar.google.com/scholar?cites=18434448031075847204&as_sdt=2005&sciodt=0,5&hl=en&num=20",191,"2014-08-04",""
46,"E Martin, C Boesch, M Zuerrer, R Kikinis…","MR imaging of brain maturation in normal and developmentally handicapped children",1990,"Journal of computer …","journals.lww.com","http://journals.lww.com/jcat/Abstract/1990/09000/MR_Imaging_of_Brain_Maturation_in_Normal_and.1.aspx","http://scholar.google.com/scholar?cites=10194571009062490545&as_sdt=2005&sciodt=0,5&hl=en&num=20",192,"2014-08-04",""
45,"ME Shenton, R Kikinis, RW McCarley, D Metcalf…","Application of automated MRI volumetric measurement techniques to the ventricular system in schizophrenics and normal controls",1991,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/092099649190037R","http://scholar.google.com/scholar?cites=5290734784079346990&as_sdt=2005&sciodt=0,5&hl=en&num=20",193,"2014-08-04",""
45,"G Gerig, W Kuoni, R Kikinis, O Kübler","Medical imaging and computer vision: An integrated approach for diagnosis and planning",1989,"Mustererkennung 1989","Springer","http://link.springer.com/chapter/10.1007/978-3-642-75102-8_64","http://scholar.google.com/scholar?cites=14018419914818369887&as_sdt=2005&sciodt=0,5&hl=en&num=20",194,"2014-08-04",""
46,"…, P Black, O Clatz, A Golby, R Kikinis…","Toward real-time image guided neurosurgery using distributed and grid computing",2006,"SC 2006 Conference …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4090211","http://scholar.google.com/scholar?cites=9243446508114991446&as_sdt=2005&sciodt=0,5&hl=en&num=20",195,"2014-08-04",""
44,"…, WM Wells III, GP Zientara, FA Jolesz, R Kikinis","A binary entropy measure to assess nonrigid registration algorithms",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_32","http://scholar.google.com/scholar?cites=17709607101552012477&as_sdt=2005&sciodt=0,5&hl=en&num=20",196,"2014-08-04",""
44,"E Pichon, A Tannenbaum, R Kikinis","A statistically based flow for image segmentation",2004,"Medical image analysis","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841504000283","http://scholar.google.com/scholar?cites=17742695749489636603&as_sdt=2005&sciodt=0,5&hl=en&num=20",197,"2014-08-04",""
43,"…, T Loock, L Sjöqvist, R Kikinis…","Three‐dimensional adaptive filtering in magnetic resonance angiography",2001,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.1152/full","http://scholar.google.com/scholar?cites=11198572681837584642&as_sdt=2005&sciodt=0,5&hl=en&num=20",198,"2014-08-04",""
42,"…, EB Seldin, M Troulis, LB Kaban, R Kikinis","A 3-D system for planning and simulating minimally-invasive distraction osteogenesis of the facial skeleton",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_107","http://scholar.google.com/scholar?cites=16108995582706690472&as_sdt=2005&sciodt=0,5&hl=en&num=20",199,"2014-08-04",""
42,"…, RS Pergolizzi, RB Schwartz, R Kikinis…","Intraoperative diffusion imaging on a 0.5 Tesla interventional scanner",2001,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/1522-2586(200101)13:1%3C115::AID-JMRI1017%3E3.0.CO;2-X/full","http://scholar.google.com/scholar?cites=1556563932663267727&as_sdt=2005&sciodt=0,5&hl=en&num=20",200,"2014-08-04",""
43,"…, RW McCarley, WEL Grimson, R Kikinis…","Using the logarithm of odds to define a vector space on probabilistic atlases",2007,"Medical Image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841507000576","http://scholar.google.com/scholar?cites=4248061325965487740&as_sdt=2005&sciodt=0,5&hl=en&num=20",201,"2014-08-04",""
43,"…, JR Fielding, A Schreyer, R Kikinis…","Tumor detection in the bladder wall with a measurement of abnormal thickness in CT scans",2003,"Biomedical …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1186742","http://scholar.google.com/scholar?cites=18350199200178004232&as_sdt=2005&sciodt=0,5&hl=en&num=20",202,"2014-08-04",""
42,"…, RW McCarley, WEL Grimson, R Kikinis…","Logarithm odds maps for shape representation",2006,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11866763_117","http://scholar.google.com/scholar?cites=6002064907637733564&as_sdt=2005&sciodt=0,5&hl=en&num=20",203,"2014-08-04",""
40,"…, GG Washko, EK Silverman, JJ Reilly, R Kikinis…","Accurate airway wall estimation using phase congruency",2006,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11866763_16","http://scholar.google.com/scholar?cites=10619333226764184&as_sdt=2005&sciodt=0,5&hl=en&num=20",204,"2014-08-04",""
41,"K Krissian, R Kikinis, CF Westin…","Speckle-constrained filtering of ultrasound images",2005,"Computer Vision and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1467489","http://scholar.google.com/scholar?cites=13960276836830009612&as_sdt=2005&sciodt=0,5&hl=en&num=20",205,"2014-08-04",""
42,"…, R Riva, KH Zou, Z Rumboldt, FF Hennig, R Kikinis…","Multidetector CT of the Paranasal Sinus: Potential for Radiation Dose Reduction 1",2007,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiol.2433050207","http://scholar.google.com/scholar?cites=358078113040209334&as_sdt=2005&sciodt=0,5&hl=en&num=20",206,"2014-08-04",""
40,"…, F Jolesz, J Tieman, R Kikinis…","Comparative analysis of computed tomographic and magnetic resonance imaging scans in Alzheimer patients and controls",1992,"Archives of …","archneur.jamanetwork.com","http://archneur.jamanetwork.com/article.aspx?articleid=591605","http://scholar.google.com/scholar?cites=4687388964193338408&as_sdt=2005&sciodt=0,5&hl=en&num=20",207,"2014-08-04",""
38,"J Ellsmere, J Stoll, W Wells III, R Kikinis, K Vosburgh…","A new visualization technique for laparoscopic ultrasonography",2004,"Surgery","Elsevier","http://www.sciencedirect.com/science/article/pii/S0039606004001424","http://scholar.google.com/scholar?cites=1810201795321023777&as_sdt=2005&sciodt=0,5&hl=en&num=20",208,"2014-08-04",""
38,"R Kikinis, FA Jolesz, G Gerig, T Sandor, HE Cline…","3D morphometric and morphologic information derived from clinical brain MR images",1990,"3D Imaging in …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-84211-5_28","http://scholar.google.com/scholar?cites=4212841921916871086&as_sdt=2005&sciodt=0,5&hl=en&num=20",209,"2014-08-04",""
38,"…, WM Wells, SK Warfield, R Kikinis…","Morphological characteristics of brain tumors causing seizures",2010,"Archives of …","archotol.jamanetwork.com","http://archotol.jamanetwork.com/article.aspx?articleid=799588","http://scholar.google.com/scholar?cites=4545866410392171856&as_sdt=2005&sciodt=0,5&hl=en&num=20",210,"2014-08-04",""
37,"…, CF Westin, SK Warfield, A Nabavi, R Kikinis","Nonrigid registration of 3D scalar, vector and tensor medical data",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_55","http://scholar.google.com/scholar?cites=8521500714901164718&as_sdt=2005&sciodt=0,5&hl=en&num=20",211,"2014-08-04",""
37,"…, A Bhalerao, L Mui, J Richolt, R Kikinis","Tensor controlled local structure enhancement of CT images for bone segmentation",1998,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056310","http://scholar.google.com/scholar?cites=4148018497951036259&as_sdt=2005&sciodt=0,5&hl=en&num=20",212,"2014-08-04",""
36,"…, WM Wells, P Morrison, R Kikinis","Computer‐assisted three‐dimensional reconstruction of head and neck tumors",1998,"The …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1097/00005537-199811000-00002/full","http://scholar.google.com/scholar?cites=17116505378150429637&as_sdt=2005&sciodt=0,5&hl=en&num=20",213,"2014-08-04",""
37,"P Saiviroonporn, A Robatino, J Zahajszky, R Kikinis…","Real-time interactive three-dimensional segmentation",1998,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633298800111","http://scholar.google.com/scholar?cites=3440767654120042895&as_sdt=2005&sciodt=0,5&hl=en&num=20",214,"2014-08-04",""
37,"…, ME Leventon, WEL Grimson, R Kikinis…","Visual hemifield mapping using transcranial magnetic stimulation coregistered with cortical surfaces derived from magnetic resonance images",1998,"Journal of Clinical …","journals.lww.com","http://journals.lww.com/clinicalneurophys/Abstract/1998/07000/Visual_Hemifield_Mapping_Using_Transcranial.6.aspx","http://scholar.google.com/scholar?cites=6139338810027642306&as_sdt=2005&sciodt=0,5&hl=en&num=20",215,"2014-08-04",""
35,"V Luboz, X Wu, K Krissian, CF Westin, R Kikinis…","A segmentation and reconstruction technique for 3D vascular structures",2005,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11566465_6","http://scholar.google.com/scholar?cites=10111212448438614560&as_sdt=2005&sciodt=0,5&hl=en&num=20",216,"2014-08-04",""
35,"D Nain, S Haker, R Kikinis, WEL Grimson","An interactive virtual endoscopy tool",2001,"","smartech.gatech.edu","http://smartech.gatech.edu/handle/1853/31313","http://scholar.google.com/scholar?cites=4269507367700884540&as_sdt=2005&sciodt=0,5&hl=en&num=20",217,"2014-08-04",""
34,"…, E Cosman Jr, WW Wells, H Ji, R Kikinis…","Intra-patient prone to supine colon registration for synchronized virtual colonoscopy",2002,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45787-9_72","http://scholar.google.com/scholar?cites=14132885441658739888&as_sdt=2005&sciodt=0,5&hl=en&num=20",218,"2014-08-04",""
